nodeId,x,y
1151,139.728547,35.702672
1152,139.728478,35.702712
1153,139.712772,35.701721
1154,139.712977,35.701743
1155,139.729725,35.709498
1156,139.730000,35.709536
1157,139.727457,35.708509
1158,139.727302,35.708119
1159,139.729555,35.709831
1160,139.729584,35.709775
1161,139.727634,35.708035
1162,139.727787,35.708419
1163,139.727975,35.707948
1164,139.727130,35.708156
1165,139.727030,35.708177
1166,139.727054,35.708613
1167,139.727149,35.708589
1168,139.728123,35.708329
1169,139.712105,35.700246
1170,139.712085,35.700000
1171,139.710648,35.700587
1172,139.710766,35.700584
1173,139.727024,35.709600
1174,139.726560,35.710000
1175,139.726508,35.709940
1176,139.726490,35.709919
1177,139.727235,35.710000
1178,139.727214,35.709978
1179,139.727179,35.709931
1180,139.727157,35.709877
1181,139.726982,35.704754
1182,139.727079,35.704850
1183,139.727082,35.704892
1184,139.727095,35.705081
1185,139.727104,35.705219
1186,139.727108,35.705319
1187,139.727135,35.705663
1188,139.727154,35.705857
1189,139.727157,35.705952
1190,139.727154,35.706155
1191,139.727143,35.706379
1192,139.727113,35.706685
1193,139.727062,35.707013
1194,139.727029,35.707284
1195,139.727011,35.707481
1196,139.727015,35.707603
1197,139.727021,35.707881
1198,139.727035,35.708268
1199,139.727038,35.708327
1200,139.727063,35.708820
1201,139.727066,35.708859
1202,139.727066,35.708973
1203,139.727093,35.709476
1204,139.727111,35.709593
1205,139.726950,35.704909
1206,139.727029,35.705860
1207,139.727034,35.705959
1208,139.727027,35.706149
1209,139.726891,35.707276
1210,139.726883,35.707492
1211,139.726887,35.707608
1212,139.726913,35.708272
1213,139.726945,35.708825
1214,139.726952,35.708977
1215,139.726970,35.709490
1216,139.727935,35.707760
1217,139.727119,35.707868
1218,139.727203,35.705321
1219,139.727141,35.707007
1220,139.726412,35.702810
1221,139.730000,35.704214
1222,139.729679,35.704163
1223,139.729699,35.704032
1224,139.729660,35.703411
1225,139.725690,35.702156
1226,139.725913,35.702054
1227,139.726377,35.700000
1228,139.726589,35.700816
1229,139.726601,35.701004
1230,139.726611,35.701450
1231,139.726637,35.702107
1232,139.726650,35.702598
1233,139.726662,35.703016
1234,139.726704,35.703720
1235,139.726760,35.704036
1236,139.726906,35.704537
1237,139.726943,35.704653
1238,139.712045,35.708885
1239,139.712183,35.708989
1240,139.712133,35.709064
1241,139.712114,35.709113
1242,139.712432,35.708724
1243,139.710601,35.708753
1244,139.718367,35.706038
1245,139.718721,35.705930
1246,139.719162,35.705768
1247,139.719403,35.705698
1248,139.719473,35.705609
1249,139.719398,35.705532
1250,139.719703,35.706038
1251,139.718827,35.706704
1252,139.718768,35.706658
1253,139.718643,35.706580
1254,139.718253,35.706461
1255,139.718120,35.706438
1256,139.717973,35.706412
1257,139.717589,35.706405
1258,139.717119,35.706450
1259,139.716490,35.706629
1260,139.715589,35.707217
1261,139.715287,35.707378
1262,139.715064,35.707468
1263,139.714496,35.707598
1264,139.713982,35.707705
1265,139.713171,35.707866
1266,139.711922,35.708103
1267,139.711155,35.708242
1268,139.710675,35.708338
1269,139.710486,35.708368
1270,139.710000,35.708390
1271,139.718424,35.705779
1272,139.718364,35.705988
1273,139.718369,35.706177
1274,139.718397,35.706214
1275,139.718538,35.706263
1276,139.718682,35.706374
1277,139.718849,35.706578
1278,139.719021,35.706432
1279,139.718785,35.706164
1280,139.718805,35.706120
1281,139.730000,35.709892
1282,139.728220,35.709576
1283,139.727955,35.709566
1284,139.727613,35.709553
1285,139.727265,35.709581
1286,139.726868,35.709638
1287,139.725328,35.709969
1288,139.725211,35.710000
1289,139.710860,35.708431
1290,139.715443,35.704118
1291,139.715450,35.704462
1292,139.715616,35.704461
1293,139.714845,35.702637
1294,139.714377,35.702808
1295,139.714022,35.702957
1296,139.714019,35.702985
1297,139.714037,35.703025
1298,139.714159,35.703231
1299,139.714212,35.703321
1300,139.714259,35.703440
1301,139.714303,35.703639
1302,139.714406,35.704172
1303,139.714428,35.704200
1304,139.714462,35.704211
1305,139.714513,35.704213
1306,139.715614,35.704100
1307,139.715696,35.704080
1308,139.714881,35.704471
1309,139.714428,35.703041
1310,139.714707,35.703008
1311,139.714886,35.703028
1312,139.715128,35.702998
1313,139.710990,35.703034
1314,139.711784,35.703068
1315,139.711988,35.703068
1316,139.712047,35.703071
1317,139.712266,35.703080
1318,139.712474,35.703067
1319,139.712557,35.703033
1320,139.712675,35.703025
1321,139.712704,35.703027
1322,139.712838,35.703032
1323,139.712905,35.703033
1324,139.713083,35.703007
1325,139.713184,35.702983
1326,139.713348,35.702909
1327,139.713479,35.702832
1328,139.713593,35.702760
1329,139.713656,35.702699
1330,139.713900,35.703106
1331,139.713817,35.703147
1332,139.713396,35.703159
1333,139.713402,35.703243
1334,139.711489,35.703672
1335,139.711519,35.703828
1336,139.711507,35.703927
1337,139.711432,35.704386
1338,139.711402,35.704419
1339,139.711347,35.704440
1340,139.711260,35.703885
1341,139.712447,35.703229
1342,139.712514,35.703410
1343,139.714988,35.701078
1344,139.714999,35.701118
1345,139.714990,35.701153
1346,139.714955,35.701166
1347,139.714629,35.701186
1348,139.714595,35.701185
1349,139.714566,35.701171
1350,139.714547,35.701150
1351,139.714543,35.701124
1352,139.714552,35.701097
1353,139.714480,35.701165
1354,139.714481,35.701137
1355,139.714493,35.701123
1356,139.714523,35.701104
1357,139.714578,35.701091
1358,139.714626,35.701086
1359,139.714951,35.701068
1360,139.715043,35.701105
1361,139.715086,35.701139
1362,139.715113,35.701194
1363,139.715122,35.701251
1364,139.714575,35.701615
1365,139.714591,35.701872
1366,139.714601,35.702142
1367,139.714588,35.702208
1368,139.714535,35.702248
1369,139.714450,35.702270
1370,139.713977,35.702351
1371,139.713902,35.702379
1372,139.713835,35.702421
1373,139.713764,35.702486
1374,139.713683,35.702595
1375,139.713659,35.702739
1376,139.713670,35.702814
1377,139.713701,35.702897
1378,139.713816,35.703032
1379,139.713994,35.703189
1380,139.714066,35.703217
1381,139.710298,35.703629
1382,139.710000,35.703609
1383,139.710974,35.703278
1384,139.710631,35.703462
1385,139.710513,35.703407
1386,139.710138,35.703325
1387,139.711883,35.703972
1388,139.712227,35.703978
1389,139.711901,35.703703
1390,139.712888,35.704244
1391,139.712989,35.704229
1392,139.713192,35.704303
1393,139.713373,35.704297
1394,139.713440,35.704293
1395,139.713522,35.704292
1396,139.713611,35.704282
1397,139.713695,35.704258
1398,139.713760,35.704218
1399,139.713833,35.704101
1400,139.713850,35.704065
1401,139.713872,35.704017
1402,139.713895,35.703958
1403,139.713906,35.703906
1404,139.713918,35.703859
1405,139.713919,35.703823
1406,139.713910,35.703803
1407,139.713910,35.703739
1408,139.713913,35.703667
1409,139.714238,35.703638
1410,139.716129,35.706399
1411,139.715935,35.706417
1412,139.715844,35.706404
1413,139.715621,35.706351
1414,139.715480,35.706295
1415,139.715295,35.706192
1416,139.715168,35.706123
1417,139.715018,35.706052
1418,139.714804,35.705967
1419,139.714599,35.705894
1420,139.714444,35.705854
1421,139.714346,35.705834
1422,139.714291,35.705823
1423,139.714179,35.705788
1424,139.714121,35.705747
1425,139.713395,35.705569
1426,139.713352,35.705525
1427,139.713910,35.703457
1428,139.713832,35.703485
1429,139.713821,35.703544
1430,139.713833,35.703669
1431,139.713758,35.703666
1432,139.713770,35.703726
1433,139.713757,35.703839
1434,139.713706,35.703918
1435,139.713648,35.703977
1436,139.713546,35.704006
1437,139.713470,35.703995
1438,139.713376,35.703948
1439,139.713345,35.703916
1440,139.713319,35.703860
1441,139.713285,35.703787
1442,139.713286,35.703720
1443,139.713288,35.703640
1444,139.713324,35.703574
1445,139.713366,35.703538
1446,139.713412,35.703511
1447,139.713453,35.703497
1448,139.713516,35.703501
1449,139.713567,35.703506
1450,139.713628,35.703523
1451,139.713682,35.703564
1452,139.713736,35.703630
1453,139.713746,35.703645
1454,139.711731,35.705562
1455,139.711744,35.705602
1456,139.711787,35.705637
1457,139.711880,35.705679
1458,139.711989,35.705716
1459,139.712075,35.705728
1460,139.712344,35.705719
1461,139.712695,35.705706
1462,139.713046,35.705641
1463,139.713343,35.705585
1464,139.713590,35.705505
1465,139.713462,35.705235
1466,139.713411,35.705152
1467,139.713258,35.704851
1468,139.716486,35.709312
1469,139.716444,35.709334
1470,139.716363,35.709367
1471,139.716282,35.709389
1472,139.716050,35.709447
1473,139.714796,35.709682
1474,139.713766,35.709848
1475,139.713424,35.709950
1476,139.713329,35.710000
1477,139.725695,35.710000
1478,139.726048,35.709923
1479,139.726425,35.709845
1480,139.726547,35.709815
1481,139.726893,35.709766
1482,139.727043,35.709745
1483,139.727204,35.709726
1484,139.727298,35.709717
1485,139.727799,35.709711
1486,139.728171,35.709738
1487,139.729602,35.709962
1488,139.729882,35.710000
1489,139.716469,35.709486
1490,139.716630,35.710000
1491,139.716728,35.710000
1492,139.716553,35.709454
1493,139.716525,35.709386
1494,139.721074,35.708783
1495,139.721771,35.708561
1496,139.721918,35.708521
1497,139.722068,35.708486
1498,139.720910,35.708770
1499,139.720931,35.708792
1500,139.720960,35.708807
1501,139.720993,35.708813
1502,139.721016,35.708812
1503,139.720470,35.708141
1504,139.721091,35.708760
1505,139.721096,35.708732
1506,139.721090,35.708705
1507,139.721073,35.708681
1508,139.721041,35.708661
1509,139.721008,35.708653
1510,139.720974,35.708655
1511,139.720942,35.708666
1512,139.720918,35.708685
1513,139.720900,35.708716
1514,139.720899,35.708744
1515,139.718906,35.706761
1516,139.719296,35.707018
1517,139.719397,35.707101
1518,139.719466,35.707175
1519,139.719545,35.707282
1520,139.719571,35.707327
1521,139.719667,35.707495
1522,139.719713,35.707558
1523,139.719755,35.707602
1524,139.719768,35.707615
1525,139.720108,35.707891
1526,139.720360,35.708054
1527,139.720530,35.708202
1528,139.720804,35.708634
1529,139.720829,35.708673
1530,139.718914,35.706627
1531,139.719019,35.706522
1532,139.719063,35.706485
1533,139.719298,35.706342
1534,139.719676,35.706125
1535,139.719765,35.706079
1536,139.719854,35.706041
1537,139.722640,35.708360
1538,139.726257,35.707526
1539,139.726734,35.707500
1540,139.727159,35.707471
1541,139.727917,35.707414
1542,139.729884,35.707412
1543,139.730000,35.707413
1544,139.724301,35.704507
1545,139.724537,35.704387
1546,139.724636,35.704495
1547,139.724863,35.704407
1548,139.724864,35.704368
1549,139.726270,35.701309
1550,139.726281,35.701342
1551,139.726387,35.701664
1552,139.726372,35.701742
1553,139.726342,35.701826
1554,139.726391,35.702447
1555,139.726405,35.702596
1556,139.726412,35.702938
1557,139.726368,35.703436
1558,139.726182,35.703518
1559,139.726289,35.703653
1560,139.726291,35.703710
1561,139.726237,35.704021
1562,139.726248,35.704073
1563,139.726369,35.704230
1564,139.726385,35.704425
1565,139.726446,35.704834
1566,139.720193,35.705886
1567,139.720193,35.705946
1568,139.718424,35.709307
1569,139.718401,35.709046
1570,139.718314,35.708682
1571,139.718201,35.708638
1572,139.718334,35.708276
1573,139.718472,35.708216
1574,139.718574,35.707939
1575,139.728225,35.708682
1576,139.730000,35.708845
1577,139.726080,35.700000
1578,139.725868,35.700229
1579,139.725572,35.700433
1580,139.724007,35.701599
1581,139.722965,35.702408
1582,139.721775,35.703422
1583,139.721382,35.708010
1584,139.729944,35.702421
1585,139.729553,35.702640
1586,139.729560,35.701830
1587,139.729433,35.702690
1588,139.729207,35.702680
1589,139.729041,35.702737
1590,139.728825,35.702843
1591,139.729449,35.701733
1592,139.729381,35.701746
1593,139.729504,35.701722
1594,139.720617,35.700000
1595,139.725674,35.702664
1596,139.720527,35.702337
1597,139.720911,35.702143
1598,139.724269,35.701837
1599,139.718671,35.701213
1600,139.718741,35.701472
1601,139.725136,35.702655
1602,139.725072,35.702762
1603,139.724415,35.701953
1604,139.725699,35.703474
1605,139.725754,35.703406
1606,139.725804,35.703301
1607,139.725832,35.703169
1608,139.717485,35.707222
1609,139.718315,35.706906
1610,139.718728,35.706695
1611,139.727569,35.702489
1612,139.727050,35.702580
1613,139.720305,35.709698
1614,139.720228,35.709706
1615,139.720168,35.709699
1616,139.720132,35.709707
1617,139.719819,35.710000
1618,139.720210,35.710000
1619,139.720243,35.709977
1620,139.720386,35.709881
1621,139.720460,35.709818
1622,139.720480,35.709785
1623,139.729864,35.706250
1624,139.730000,35.706526
1625,139.730000,35.706528
1626,139.727956,35.704335
1627,139.729387,35.704133
1628,139.729547,35.704154
1629,139.725615,35.700820
1630,139.729137,35.703787
1631,139.729125,35.703642
1632,139.727966,35.703624
1633,139.727447,35.703607
1634,139.729577,35.704168
1635,139.728744,35.704728
1636,139.728838,35.704214
1637,139.729106,35.704231
1638,139.729125,35.704032
1639,139.726807,35.703002
1640,139.726911,35.702985
1641,139.726956,35.702947
1642,139.726994,35.702905
1643,139.727061,35.702886
1644,139.727200,35.702877
1645,139.729329,35.703522
1646,139.729351,35.703575
1647,139.729357,35.703620
1648,139.729371,35.703954
1649,139.729388,35.704152
1650,139.729398,35.704239
1651,139.729395,35.704346
1652,139.725205,35.705306
1653,139.725162,35.704990
1654,139.726171,35.703486
1655,139.726184,35.703314
1656,139.726029,35.703307
1657,139.726041,35.703209
1658,139.716311,35.707497
1659,139.716319,35.707409
1660,139.716299,35.707658
1661,139.716309,35.707518
1662,139.716761,35.708154
1663,139.716760,35.707867
1664,139.716702,35.707816
1665,139.716686,35.707666
1666,139.716732,35.707634
1667,139.716802,35.707453
1668,139.716579,35.707390
1669,139.716557,35.707531
1670,139.716498,35.709232
1671,139.716402,35.709298
1672,139.716129,35.709392
1673,139.715213,35.709575
1674,139.714857,35.709634
1675,139.713744,35.709822
1676,139.713436,35.709912
1677,139.713257,35.710000
1678,139.712556,35.710000
1679,139.718024,35.706554
1680,139.717721,35.706615
1681,139.729228,35.710000
1682,139.728798,35.709899
1683,139.727928,35.709781
1684,139.727592,35.709772
1685,139.727021,35.709834
1686,139.716483,35.709408
1687,139.716591,35.709344
1688,139.716698,35.709248
1689,139.716839,35.709072
1690,139.717464,35.708114
1691,139.717851,35.707627
1692,139.718741,35.706777
1693,139.719928,35.705955
1694,139.719822,35.705989
1695,139.719115,35.706373
1696,139.718671,35.706747
1697,139.717908,35.707467
1698,139.717780,35.707600
1699,139.717437,35.708069
1700,139.716800,35.708990
1701,139.716668,35.709151
1702,139.716527,35.709282
1703,139.713473,35.710000
1704,139.713548,35.709963
1705,139.716018,35.709516
1706,139.716381,35.709443
1707,139.730000,35.704771
1708,139.728829,35.704732
1709,139.728116,35.704703
1710,139.727172,35.704673
1711,139.726715,35.704735
1712,139.726562,35.704789
1713,139.725302,35.705282
1714,139.725079,35.705336
1715,139.724967,35.705360
1716,139.724262,35.705446
1717,139.723552,35.705519
1718,139.721015,35.705782
1719,139.720493,35.705841
1720,139.720128,35.701402
1721,139.720187,35.701533
1722,139.721006,35.709094
1723,139.720521,35.708984
1724,139.719928,35.708858
1725,139.719346,35.708732
1726,139.718796,35.708614
1727,139.719115,35.709411
1728,139.718997,35.709763
1729,139.718928,35.710000
1730,139.720129,35.708241
1731,139.720378,35.705917
1732,139.721027,35.705855
1733,139.724196,35.705522
1734,139.724963,35.705437
1735,139.726638,35.704844
1736,139.726745,35.704813
1737,139.726839,35.704786
1738,139.727176,35.704745
1739,139.727239,35.704743
1740,139.728112,35.704771
1741,139.728822,35.704795
1742,139.730000,35.704838
1743,139.723287,35.710000
1744,139.723288,35.709861
1745,139.723261,35.709529
1746,139.722808,35.708769
1747,139.722563,35.708467
1748,139.728239,35.700928
1749,139.728177,35.700000
1750,139.726660,35.700832
1751,139.727047,35.700855
1752,139.720320,35.701760
1753,139.727772,35.703573
1754,139.721371,35.700958
1755,139.721612,35.700888
1756,139.721520,35.700618
1757,139.721481,35.700504
1758,139.719736,35.700954
1759,139.720095,35.700987
1760,139.720251,35.701062
1761,139.718120,35.703452
1762,139.719529,35.702893
1763,139.719569,35.703057
1764,139.720444,35.702575
1765,139.720355,35.702445
1766,139.722060,35.702818
1767,139.724207,35.703971
1768,139.724186,35.703953
1769,139.724030,35.703705
1770,139.724412,35.703532
1771,139.724626,35.703415
1772,139.723746,35.703071
1773,139.723825,35.703080
1774,139.723145,35.702567
1775,139.723536,35.702882
1776,139.723532,35.701376
1777,139.724518,35.702282
1778,139.724636,35.702175
1779,139.724384,35.702254
1780,139.724468,35.702313
1781,139.724509,35.702275
1782,139.724490,35.702156
1783,139.728644,35.701693
1784,139.728652,35.701696
1785,139.728689,35.701811
1786,139.728686,35.701822
1787,139.728610,35.701860
1788,139.728658,35.702036
1789,139.728676,35.702060
1790,139.728690,35.702111
1791,139.728546,35.702042
1792,139.728861,35.701960
1793,139.728494,35.701032
1794,139.728307,35.701322
1795,139.728162,35.701160
1796,139.727940,35.700967
1797,139.724696,35.700067
1798,139.724698,35.700000
1799,139.723859,35.700046
1800,139.723861,35.700000
1801,139.724027,35.700000
1802,139.724026,35.700043
1803,139.717831,35.701669
1804,139.718075,35.701658
1805,139.718416,35.701567
1806,139.719001,35.701428
1807,139.719247,35.701312
1808,139.713162,35.704212
1809,139.713066,35.704111
1810,139.712973,35.703950
1811,139.712920,35.703879
1812,139.712860,35.703799
1813,139.712798,35.703629
1814,139.712761,35.703549
1815,139.712726,35.703475
1816,139.712678,35.703246
1817,139.712651,35.703185
1818,139.712463,35.703140
1819,139.713022,35.703202
1820,139.713048,35.703385
1821,139.713099,35.703457
1822,139.713222,35.703523
1823,139.723420,35.705303
1824,139.727825,35.705878
1825,139.727799,35.705667
1826,139.727804,35.705418
1827,139.727805,35.705371
1828,139.728536,35.703916
1829,139.728368,35.703918
1830,139.728687,35.700327
1831,139.728701,35.700317
1832,139.728701,35.700186
1833,139.713137,35.703838
1834,139.713175,35.703964
1835,139.713234,35.704077
1836,139.713282,35.704136
1837,139.713355,35.704189
1838,139.713105,35.703765
1839,139.713028,35.703829
1840,139.712810,35.703354
1841,139.712896,35.703487
1842,139.712955,35.703579
1843,139.713033,35.703655
1844,139.713089,35.703729
1845,139.713880,35.704467
1846,139.713754,35.704563
1847,139.713661,35.704631
1848,139.713403,35.704657
1849,139.713194,35.704659
1850,139.713897,35.704095
1851,139.713998,35.704064
1852,139.714004,35.704154
1853,139.714014,35.704254
1854,139.713918,35.704374
1855,139.712767,35.704450
1856,139.712893,35.704448
1857,139.713145,35.704605
1858,139.714100,35.704208
1859,139.714151,35.704123
1860,139.714176,35.704080
1861,139.714178,35.704014
1862,139.714253,35.704021
1863,139.714355,35.704037
1864,139.713348,35.703653
1865,139.713386,35.703679
1866,139.713420,35.703697
1867,139.713440,35.703709
1868,139.713458,35.703722
1869,139.713478,35.703725
1870,139.713537,35.703720
1871,139.713538,35.703688
1872,139.713522,35.703669
1873,139.713501,35.703666
1874,139.713477,35.703680
1875,139.713474,35.703707
1876,139.713500,35.703733
1877,139.713520,35.703733
1878,139.713517,35.703774
1879,139.713533,35.703835
1880,139.713532,35.703899
1881,139.713536,35.703948
1882,139.713544,35.703977
1883,139.713603,35.703676
1884,139.713631,35.703667
1885,139.713674,35.703644
1886,139.714723,35.705530
1887,139.714581,35.705534
1888,139.714347,35.705534
1889,139.714157,35.705532
1890,139.714090,35.705545
1891,139.714076,35.705574
1892,139.711984,35.702926
1893,139.711979,35.702830
1894,139.711968,35.702751
1895,139.711953,35.702715
1896,139.711909,35.702647
1897,139.711878,35.702594
1898,139.711859,35.702572
1899,139.712801,35.702695
1900,139.712775,35.702640
1901,139.712690,35.702613
1902,139.712596,35.702600
1903,139.712483,35.702577
1904,139.712440,35.702585
1905,139.712400,35.702644
1906,139.712723,35.702926
1907,139.712832,35.702775
1908,139.712883,35.702707
1909,139.712909,35.702710
1910,139.713010,35.702641
1911,139.713093,35.702562
1912,139.713231,35.702559
1913,139.713478,35.702574
1914,139.713620,35.702582
1915,139.712404,35.702950
1916,139.712420,35.702857
1917,139.712427,35.702817
1918,139.712393,35.702800
1919,139.712417,35.702724
1920,139.712419,35.702680
1921,139.712370,35.702632
1922,139.712259,35.702641
1923,139.712120,35.702638
1924,139.712098,35.702597
1925,139.711945,35.702601
1926,139.712073,35.703024
1927,139.712145,35.702990
1928,139.712326,35.702962
1929,139.712561,35.702928
1930,139.712828,35.702926
1931,139.714926,35.706206
1932,139.715120,35.706286
1933,139.715331,35.706367
1934,139.715403,35.706387
1935,139.715357,35.706425
1936,139.715286,35.706453
1937,139.715177,35.706453
1938,139.715040,35.706410
1939,139.714941,35.706360
1940,139.714857,35.706309
1941,139.714908,35.706227
1942,139.714059,35.705940
1943,139.714197,35.705944
1944,139.714290,35.705955
1945,139.714369,35.705964
1946,139.714406,35.706064
1947,139.714269,35.706015
1948,139.714104,35.705957
1949,139.713953,35.705905
1950,139.713805,35.705855
1951,139.713719,35.705830
1952,139.713651,35.705779
1953,139.713579,35.705742
1954,139.713530,35.705738
1955,139.713603,35.705824
1956,139.713687,35.705900
1957,139.713777,35.705940
1958,139.713833,35.705945
1959,139.714728,35.706232
1960,139.714618,35.706178
1961,139.714444,35.706090
1962,139.713412,35.705735
1963,139.713286,35.705768
1964,139.713073,35.705764
1965,139.713006,35.705845
1966,139.712932,35.705927
1967,139.712887,35.705982
1968,139.712825,35.706002
1969,139.712727,35.706012
1970,139.712685,35.706010
1971,139.712624,35.705970
1972,139.712594,35.705923
1973,139.712574,35.705869
1974,139.712582,35.705823
1975,139.712657,35.705767
1976,139.718562,35.707055
1977,139.718650,35.707120
1978,139.718546,35.707045
1979,139.718683,35.707143
1980,139.718808,35.707220
1981,139.719488,35.707308
1982,139.719188,35.707441
1983,139.719368,35.707766
1984,139.719438,35.707754
1985,139.719738,35.707229
1986,139.719928,35.707466
1987,139.720102,35.703846
1988,139.720356,35.703835
1989,139.720756,35.704316
1990,139.720562,35.704286
1991,139.721045,35.702960
1992,139.721490,35.702743
1993,139.722217,35.701770
1994,139.722371,35.701717
1995,139.721568,35.702481
1996,139.721700,35.702439
1997,139.710000,35.707194
1998,139.710295,35.707245
1999,139.710888,35.707282
2000,139.711730,35.707243
2001,139.710000,35.701904
2002,139.710134,35.701915
2003,139.710000,35.701837
2004,139.710143,35.701848
2005,139.713825,35.705033
2006,139.713934,35.705023
2007,139.713738,35.705029
2008,139.713545,35.705099
2009,139.713746,35.705075
2010,139.713559,35.705129
2011,139.713795,35.705153
2012,139.713760,35.705154
2013,139.713753,35.705098
2014,139.713738,35.704971
2015,139.713732,35.704918
2016,139.713769,35.704913
2017,139.713824,35.705439
2018,139.713823,35.705354
2019,139.713833,35.705150
2020,139.713808,35.704916
2021,139.713760,35.704800
2022,139.713587,35.705187
2023,139.713615,35.705365
2024,139.713611,35.705236
2025,139.713459,35.704931
2026,139.713395,35.704931
2027,139.713381,35.704917
2028,139.713360,35.704877
2029,139.713351,35.704839
2030,139.713411,35.704829
2031,139.713459,35.704830
2032,139.713467,35.704873
2033,139.713116,35.705029
2034,139.713188,35.705003
2035,139.713210,35.704971
2036,139.713217,35.704902
2037,139.713481,35.704831
2038,139.713907,35.704792
2039,139.713966,35.705286
2040,139.713942,35.705332
2041,139.713897,35.705356
2042,139.713652,35.705458
2043,139.713628,35.705506
